@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

iris,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,12,3,0,80,20,0,0.7,0.151111,0.306956,34,65.115282,23.774438,8.575425,15.199013,1.584963,0.571695,1.013268,16.620806,1.108054,1048.656123,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.875,0.8,0.78022,0.738713,0.9,0.775,0.78022,0.8,0.001,0,0,0,0,0,5991,10633,2353,100,51.111111,?
iris,2,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,15,0,0,100,0,0,1,0.044444,0.094281,10,20,23.774438,1.60964,22.164797,1.584963,0.107309,1.477653,22.164797,1.477653,1398.442993,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,5991,10633,2353,100,44.444444,?
iris,2,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,12,3,0,80,20,0,0.7,0.133333,0.365148,30,77.459667,23.774438,3222,-3198.225562,1.584963,214.8,-213.215037,17.264663,1.150978,1089.278926,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.875,0.8,0.78022,0.738713,0.85,0.741667,0.78022,0.8,0.001,0,0.015625,0,15.625,0,5991,10633,2353,80,33.333333,?
iris,2,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,13,2,0,86.666667,13.333333,0,0.8,0.088889,0.298142,20,63.245553,23.774438,2148,-2124.225562,1.584963,143.2,-141.615037,19.434588,1.295639,1226.185951,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.9,0.804444,0.866667,0.866667,0,0,0,0,0,0,5991,10633,2353,86.666667,33.333333,?
iris,2,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,14,1,0,93.333333,6.666667,0,0.9,0.044444,0.210819,10,44.72136,23.774438,1074,-1050.225562,1.584963,71.6,-70.015037,21.604513,1.440301,1363.092975,0.8,4,0,0,1,10,0.2,1,1,0.8,0.888889,0.852803,0.9,0.866667,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.9,0.93266,0.933333,0,0.001,0,0,0,0,5991,10633,2353,93.333333,33.333333,?
iris,2,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,11,4,0,73.333333,26.666667,0,0.6,0.213333,0.40442,48,85.790442,23.774438,4297.287712,-4273.513275,1.584963,286.485847,-284.900885,13.807025,0.920468,871.126296,0.4,2,0,0,1,10,0.6,3,1,0.4,0.571429,0.5547,0.7,0.6,0.733333,0.133333,0.866667,0.266667,0.801587,0.733333,0.715729,0.63106,0.8,0.652381,0.715729,0.733333,0.001,0,0,0,0,0,5991,10633,2353,73.333333,48.888889,?
iris,2,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,11,4,0,73.333333,26.666667,0,0.6,0.177778,0.421637,40,89.442719,23.774438,4296,-4272.225562,1.584963,286.4,-284.815037,15.094738,1.006316,952.371901,0.4,2,0,0,1,10,0.6,3,1,0.4,0.571429,0.5547,0.7,0.6,0.733333,0.133333,0.866667,0.266667,0.801587,0.733333,0.715729,0.63106,0.8,0.652381,0.715729,0.733333,0.001,0,0,0,0,0,5991,10633,2353,73.333333,33.333333,?
iris,2,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,14,1,0,93.333333,6.666667,0,0.9,0.044444,0.210819,10,44.72136,23.774438,1074,-1050.225562,1.584963,71.6,-70.015037,21.604513,1.440301,1363.092975,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.9,0.93266,0.933333,0,0,0,0,0,0,5991,10633,2353,93.333333,33.333333,?
iris,2,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,12,3,0,80,20,0,0.7,0.133333,0.365148,30,77.459667,23.774438,3222,-3198.225562,1.584963,214.8,-213.215037,17.264663,1.150978,1089.278926,0.6,3,0.1,1,0.9,9,0.4,2,0.75,0.6,0.666667,0.533002,0.75,0.583333,0.8,0.1,0.9,0.2,0.821429,0.8,0.796296,0.713911,0.85,0.721429,0.796296,0.8,0,0,0,0,0,0,5991,10633,2353,80,33.333333,?
iris,2,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,13,2,0,86.666667,13.333333,0,0.8,0.124444,0.273252,28,57.965507,23.774438,1077.931569,-1054.157131,1.584963,71.862105,-70.277142,18.146875,1.209792,1144.940345,0.8,4,0,0,1,10,0.2,1,1,0.8,0.888889,0.852803,0.9,0.866667,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.87037,0.820512,0.913333,0.823954,0.87037,0.866667,0.001,0,0,0,0,0,5991,10633,2353,93.333333,48.888889,?
iris,2,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,12,3,0,80,20,0,0.7,0.133333,0.365148,30,77.459667,23.774438,3222,-3198.225562,1.584963,214.8,-213.215037,17.264663,1.150978,1089.278926,0.6,3,0,0,1,10,0.4,2,1,0.6,0.75,0.707107,0.8,0.733333,0.8,0.1,0.9,0.2,0.833333,0.8,0.795455,0.716827,0.85,0.722222,0.795455,0.8,0,0,0,0,0,0,5991,10633,2353,80,33.333333,?
iris,3,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,15,0,0,100,0,0,1,0,0,0,0,23.774438,0,23.774438,1.584963,0,1.584963,23.774438,1.584963,1500,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,5991,10633,2353,100,33.333333,?
iris,3,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,12,3,0,80,20,0,0.7,0.133333,0.365148,30,77.459667,23.774438,3222,-3198.225562,1.584963,214.8,-213.215037,17.264663,1.150978,1089.278926,0.8,4,0.1,1,0.9,9,0.2,1,0.8,0.8,0.8,0.7,0.85,0.706667,0.8,0.1,0.9,0.2,0.794444,0.8,0.791919,0.699676,0.85,0.707778,0.791919,0.8,0,0,0,0,0,0,5991,10633,2353,80,33.333333,?
iris,3,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,14,1,0,93.333333,6.666667,0,0.9,0.044444,0.210819,10,44.72136,23.774438,1074,-1050.225562,1.584963,71.6,-70.015037,21.604513,1.440301,1363.092975,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.9,0.93266,0.933333,0,0,0,0,0,0,5991,10633,2353,93.333333,33.333333,?
iris,3,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,14,1,0,93.333333,6.666667,0,0.9,0.044444,0.210819,10,44.72136,23.774438,1074,-1050.225562,1.584963,71.6,-70.015037,21.604513,1.440301,1363.092975,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.9,0.93266,0.933333,0.001,0,0,0,0,0,5991,10633,2353,93.333333,33.333333,?
iris,3,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,13,2,0,86.666667,13.333333,0,0.8,0.088889,0.298142,20,63.245553,23.774438,2148,-2124.225562,1.584963,143.2,-141.615037,19.434588,1.295639,1226.185951,0.8,4,0,0,1,10,0.2,1,1,0.8,0.888889,0.852803,0.9,0.866667,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.87037,0.820512,0.9,0.815873,0.87037,0.866667,0,0,0,0,0,0,5991,10633,2353,86.666667,33.333333,?
iris,3,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,12,3,0,80,20,0,0.7,0.133333,0.365148,30,77.459667,23.774438,3222,-3198.225562,1.584963,214.8,-213.215037,17.264663,1.150978,1089.278926,0.6,3,0.1,1,0.9,9,0.4,2,0.75,0.6,0.666667,0.533002,0.75,0.583333,0.8,0.1,0.9,0.2,0.805556,0.8,0.79798,0.703451,0.85,0.727778,0.79798,0.8,0,0,0,0,0,0,5991,10633,2353,80,33.333333,?
iris,3,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,14,1,0,93.333333,6.666667,0,0.9,0.044444,0.210819,10,44.72136,23.774438,1074,-1050.225562,1.584963,71.6,-70.015037,21.604513,1.440301,1363.092975,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.9,0.93266,0.933333,0.001,0,0,0,0,0,5991,10633,2353,93.333333,33.333333,?
iris,3,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,12,3,0,80,20,0,0.7,0.133333,0.365148,30,77.459667,23.774438,3222,-3198.225562,1.584963,214.8,-213.215037,17.264663,1.150978,1089.278926,0.4,2,0,0,1,10,0.6,3,1,0.4,0.571429,0.5547,0.7,0.6,0.8,0.1,0.9,0.2,0.875,0.8,0.78022,0.738713,0.85,0.741667,0.78022,0.8,0.001,0,0,0,0,0,5991,10633,2353,80,33.333333,?
iris,3,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,12,3,0,80,20,0,0.7,0.133333,0.365148,30,77.459667,23.774438,3222,-3198.225562,1.584963,214.8,-213.215037,17.264663,1.150978,1089.278926,0.6,3,0,0,1,10,0.4,2,1,0.6,0.75,0.707107,0.8,0.733333,0.8,0.1,0.9,0.2,0.833333,0.8,0.795455,0.716827,0.85,0.722222,0.795455,0.8,0,0,0,0,0,0,5991,10633,2353,80,33.333333,?
iris,3,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.instance.StratifiedRemoveFolds -S 0 -N 10 -F 1\" -S 1 -W weka.classifiers.trees.J48 -- -U -M 2',-4523450618538717400,20180802.1009,135,15,13,2,0,86.666667,13.333333,0,0.8,0.088889,0.298142,20,63.245553,23.774438,2148,-2124.225562,1.584963,143.2,-141.615037,19.434588,1.295639,1226.185951,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.9,0.804444,0.866667,0.866667,0,0,0,0,0,0,5991,10633,2353,86.666667,33.333333,?
