@relation sdss-restas.dat-SOM_PACK-weka.filters.unsupervised.attribute.Standardize-unset-class-temporarily

@attribute resta1 numeric
@attribute resta2 numeric
@attribute resta3 numeric
@attribute resta4 numeric
@attribute class {QSO,WDA,WDB}

@data
-0.712005,-1.004944,-1.122329,-0.505631,WDA
-0.808759,-1.111538,-0.957996,-0.72517,WDA
-0.687817,-1.076007,-1.122329,-0.373907,WDA
-0.663628,-1.076007,-1.177107,-0.286091,WDA
-0.615252,-0.969412,-0.629329,-0.72517,WDA
-0.712005,-1.111538,-0.957996,-0.417815,WDA
-0.63944,-0.89835,-1.012773,-0.198275,WDA
-0.663628,-1.218132,-1.012773,-0.417815,WDA
-0.566875,-1.004944,-0.574551,-0.549539,WDA
-0.712005,-0.969412,-1.012773,-0.549539,WDA
-0.808759,-0.933881,-0.84844,-0.637354,WDA
-0.566875,-0.933881,-1.122329,0.065172,WDA
-0.542686,-1.004944,-1.012773,-0.373907,WDA
-0.591063,-1.111538,-0.738884,-0.593447,WDA
-0.615252,-1.004944,-0.957996,-0.681262,WDA
-0.736194,-0.969412,-1.177107,-0.505631,WDA
-0.566875,-0.933881,-0.903218,-0.812986,WDA
-0.63944,-1.004944,-1.067551,-0.461723,WDA
-0.566875,-0.862818,-0.903218,-0.154368,WDA
-0.566875,-1.004944,-1.067551,-0.417815,WDA
-0.566875,-0.720692,-0.903218,-0.242183,WDA
-0.49431,-0.969412,-0.793662,-0.681262,WDA
-0.736194,-0.933881,-0.957996,-0.505631,WDA
-0.470121,-0.827287,-0.84844,-0.329999,WDA
-0.687817,-0.791755,-1.122329,-0.066552,WDA
-0.566875,-1.004944,-0.957996,-0.549539,WDA
-0.518498,-1.111538,-0.793662,-0.593447,WDA
-0.518498,-1.111538,-0.84844,-0.373907,WDA
-0.518498,-1.040475,-1.012773,-0.373907,WDA
-0.591063,-0.862818,-1.067551,-0.637354,WDA
-0.421744,-1.040475,-0.136329,-0.198275,WDA
-0.687817,-1.040475,-0.574551,-0.72517,WDA
-0.49431,-1.182601,-0.738884,-0.329999,WDA
-0.445933,-1.111538,-0.629329,-0.856894,WDA
-0.421744,-1.076007,-0.738884,-0.681262,WDA
-0.300802,-0.969412,-0.684107,-0.681262,WDA
-0.421744,-1.147069,-0.738884,-0.373907,WDA
-0.591063,-0.89835,-1.012773,-0.286091,WDA
-0.228237,-0.685161,-0.464995,-0.461723,WDA
-0.591063,-0.507504,-0.903218,0.065172,WDA
-0.591063,-0.89835,-1.122329,-0.242183,WDA
-0.615252,-0.89835,-1.067551,0.504251,WDA
-0.421744,-0.969412,-0.684107,-0.11046,WDA
-0.421744,-0.969412,-0.957996,-0.022644,WDA
-0.566875,-0.720692,-0.684107,-0.549539,WDA
-0.566875,-0.862818,-0.903218,-0.417815,WDA
-0.300802,-1.040475,-0.903218,-0.417815,WDA
-0.276614,-0.933881,-0.684107,-0.593447,WDA
-0.518498,-0.64963,-0.903218,-0.329999,WDA
-0.373368,-0.720692,-0.738884,-0.242183,WDA
-0.518498,-0.89835,-0.793662,-0.198275,WDA
-0.445933,-1.004944,-0.793662,-0.242183,WDA
-0.421744,-0.969412,-0.903218,-0.549539,WDA
-0.276614,-1.040475,-0.793662,-0.988618,WDA
-0.421744,-0.543035,-1.067551,0.460343,WDA
-0.204049,-0.89835,-0.629329,-0.417815,WDA
-0.276614,-1.004944,-0.464995,-0.417815,WDA
-0.445933,-0.969412,-0.738884,-1.032526,WDA
-0.131484,-1.076007,-1.012773,0.811606,WDA
-0.373368,-0.756224,-0.629329,-0.373907,WDA
-0.397556,-0.862818,-0.738884,0.328619,WDA
-0.591063,-0.756224,-0.84844,-0.286091,WDA
-0.470121,-0.720692,-0.793662,-0.329999,WDA
-0.445933,-0.862818,-0.793662,-0.373907,WDA
-0.518498,-0.756224,-0.684107,-0.549539,WDA
-0.518498,-0.969412,-0.903218,-0.198275,WDA
-0.204049,-0.89835,-0.574551,-0.373907,WDA
-0.470121,-0.685161,-0.684107,-0.11046,WDA
-0.542686,-0.685161,-0.84844,-0.11046,WDA
-0.17986,-0.685161,-0.464995,0.10908,WDA
-0.300802,-0.862818,-0.738884,-0.373907,WDA
-0.518498,-0.578567,-0.957996,-0.373907,WDA
-0.470121,-0.756224,-0.519773,-0.417815,WDA
-0.421744,-0.720692,-0.738884,-0.417815,WDA
-0.300802,-0.64963,-0.519773,-0.154368,WDA
-0.397556,-0.827287,-0.684107,-0.11046,WDA
-0.397556,-0.685161,-0.903218,-0.022644,WDA
-0.518498,-0.720692,-0.684107,-0.549539,WDA
-0.542686,-0.720692,-0.464995,-0.72517,WDA
-0.324991,-0.89835,-0.903218,-0.373907,WDA
-0.349179,-0.543035,-0.903218,0.152988,WDA
-0.470121,-0.578567,-0.84844,0.592067,WDA
-0.49431,-0.720692,-0.84844,-0.154368,WDA
-0.373368,-0.756224,-0.738884,-0.242183,WDA
-0.421744,-0.64963,-0.957996,0.065172,WDA
-0.518498,-0.756224,-0.684107,-0.549539,WDA
-0.49431,-0.756224,-0.84844,-0.593447,WDA
-0.324991,-0.827287,-0.464995,0.065172,WDA
-0.470121,-0.756224,-0.738884,-0.286091,WDA
-0.445933,-0.862818,-0.300662,-0.72517,WDA
-0.155672,-0.756224,-0.684107,0.284711,WDA
-0.324991,-0.685161,-0.629329,-0.066552,WDA
-0.49431,-0.578567,-0.793662,-0.681262,WDA
-0.49431,-0.791755,-0.903218,0.021264,WDA
-0.445933,-0.756224,-0.574551,-0.373907,WDA
-0.276614,-0.791755,-0.629329,-0.242183,WDA
-0.373368,-0.791755,-0.519773,-0.593447,WDA
-0.591063,-0.720692,-1.012773,-0.154368,WDA
-0.349179,-0.756224,-0.519773,-0.373907,WDA
-0.276614,-0.685161,-0.738884,-0.417815,WDA
-0.083107,-0.827287,-0.519773,-0.154368,WDA
-0.421744,-0.64963,-0.84844,-0.154368,WDA
-0.324991,-0.756224,-0.574551,-0.329999,WDA
-0.324991,-0.685161,-0.738884,0.152988,WDA
-0.324991,-0.933881,-0.903218,-0.066552,WDA
-0.131484,-0.578567,-1.012773,-0.286091,WDA
-0.397556,-0.614098,-0.629329,-0.549539,WDA
-0.470121,-0.862818,-0.903218,-0.242183,WDA
-0.228237,-0.543035,-1.012773,0.021264,WDA
-0.300802,-0.756224,-0.903218,0.021264,WDA
-0.470121,-0.64963,-0.684107,-0.286091,WDA
-0.421744,-0.436441,-0.629329,-0.286091,WDA
-0.204049,-0.578567,-0.738884,-0.022644,WDA
-0.324991,-0.685161,-0.574551,-0.461723,WDA
-0.445933,-0.614098,-0.464995,-0.198275,WDA
-0.204049,-0.507504,-0.519773,-0.198275,WDA
-0.324991,-0.614098,-0.629329,-0.154368,WDA
-0.300802,-0.543035,-0.629329,-0.11046,WDA
-0.276614,-0.614098,-0.574551,-0.373907,WDA
-0.373368,-0.720692,-0.629329,-0.549539,WDA
-0.131484,-0.685161,-0.300662,0.240804,WDA
-0.63944,-0.543035,-0.574551,-0.198275,WDA
-0.49431,-0.756224,-0.464995,-0.022644,WDA
-0.373368,-0.578567,-0.410218,-0.286091,WDA
-0.252426,-0.791755,-0.629329,0.899422,WDA
-0.421744,-0.685161,-0.245884,-0.329999,WDA
-0.445933,-0.685161,-0.574551,-0.066552,WDA
-0.566875,-0.614098,-0.300662,-0.769078,WDA
-0.204049,-0.471973,-0.84844,-0.286091,WDA
-0.252426,-0.578567,-0.629329,-0.637354,WDA
-0.204049,-0.64963,-0.957996,-0.11046,WDA
-0.373368,-0.471973,-0.84844,-0.505631,WDA
-0.445933,-0.827287,-0.793662,-0.329999,WDA
-0.518498,-0.614098,-0.136329,-0.373907,WDA
-0.349179,-0.64963,-0.35544,-0.373907,WDA
-0.17986,-0.471973,-1.012773,1.645856,WDA
-0.300802,-0.471973,-0.519773,-0.154368,WDA
-0.083107,-0.507504,-0.629329,-1.295973,WDA
-0.397556,-0.329847,-0.903218,-0.022644,WDA
-0.49431,-0.543035,-0.684107,-0.242183,WDA
-0.687817,-0.329847,-0.191106,-0.198275,WDA
-0.736194,-0.543035,-0.629329,-0.593447,WDA
-0.373368,-0.365378,-0.410218,-0.242183,WDA
-0.49431,-0.436441,-0.464995,-0.94471,WDA
-0.905513,-0.578567,-0.903218,-0.329999,WDA
-0.78457,-0.578567,-0.300662,-0.286091,WDA
-0.421744,-0.543035,-0.684107,-0.373907,WDA
-0.276614,-0.720692,-0.35544,-0.329999,WDA
-0.17986,-0.89835,-0.081551,-1.427697,WDA
-0.470121,-0.507504,-0.410218,-0.198275,WDA
-0.252426,-0.471973,-0.410218,-0.286091,WDA
-0.542686,-0.294315,-0.738884,-0.022644,WDA
-0.421744,-0.15219,-0.957996,-0.198275,WDA
-0.252426,-0.543035,-0.574551,0.065172,WDA
-0.397556,-0.685161,-0.574551,-0.637354,WDA
-0.49431,-0.40091,-0.574551,-0.066552,WDA
-0.470121,-0.40091,-0.410218,-0.066552,WDA
-0.324991,-0.543035,-0.35544,-0.11046,WDA
-0.276614,-0.685161,-0.35544,-0.11046,WDA
-0.349179,-0.543035,-0.464995,-0.329999,WDA
-0.228237,-0.436441,-0.738884,0.10908,WDA
-0.421744,-0.543035,-0.519773,0.065172,WDA
-0.421744,-0.507504,-0.519773,0.021264,WDA
-0.204049,-0.543035,0.466227,-1.252065,WDA
-0.252426,-0.720692,0.192338,-0.593447,WDA
-0.300802,-0.578567,-0.35544,-0.11046,WDA
-0.49431,-0.578567,-0.629329,2.128843,WDA
-0.17986,-0.507504,-0.464995,0.021264,WDA
-0.300802,-0.329847,-0.410218,-0.154368,WDA
-0.421744,-0.329847,-0.464995,-0.242183,WDA
-0.276614,-0.40091,-0.464995,-0.329999,WDA
-0.300802,-0.40091,-0.519773,-0.637354,WDA
-0.252426,-0.436441,-0.245884,0.899422,WDA
-0.421744,-0.40091,-0.410218,-0.198275,WDA
-0.276614,-0.329847,-0.793662,0.196896,WDA
-0.615252,-0.15219,-0.684107,-0.066552,WDA
-0.058918,-0.614098,-0.903218,-0.066552,WDA
-0.542686,-0.64963,0.082782,-0.329999,WDA
-0.373368,-0.40091,1.014005,-1.076433,WDA
-0.300802,-0.471973,-0.35544,-0.242183,WDA
-0.373368,-0.507504,-0.300662,0.065172,WDA
-0.421744,-0.543035,-0.629329,0.021264,WDA
-0.712005,-0.187721,-0.245884,-0.373907,WDA
-0.300802,-0.471973,-0.191106,-0.066552,WDA
-0.518498,-0.294315,-0.629329,-0.242183,WDA
-0.155672,-0.436441,-0.35544,0.152988,WDA
-0.397556,-0.543035,-0.35544,0.10908,WDA
-0.373368,-0.507504,0.082782,-0.198275,WDA
-0.421744,-0.294315,-0.629329,0.460343,WDA
-0.373368,-0.471973,-0.136329,-0.11046,WDA
0.037835,-0.543035,-0.519773,-0.022644,WDA
-0.373368,-0.40091,-0.519773,-0.066552,WDA
-0.421744,-0.471973,-0.519773,-0.988618,WDA
-0.373368,-0.507504,-0.300662,-0.900802,WDA
-0.542686,-0.294315,-0.519773,-0.242183,WDA
-0.421744,-0.258784,-0.410218,-0.022644,WDA
-0.397556,-0.329847,-0.464995,-0.242183,WDA
-0.397556,-0.436441,-0.136329,0.021264,WDA
-0.445933,-0.471973,-0.191106,0.152988,WDA
-0.566875,-0.258784,-0.410218,-0.286091,WDA
-0.397556,-0.543035,-0.35544,-0.461723,WDA
-0.349179,-0.329847,-0.245884,0.065172,WDA
-0.49431,-0.436441,-0.245884,0.021264,WDA
-0.252426,-0.471973,-0.081551,-0.72517,WDA
-0.397556,-0.329847,-0.629329,-0.066552,WDA
-0.155672,-0.40091,-0.35544,0.152988,WDA
-0.470121,-0.436441,-0.081551,0.899422,WDA
-0.083107,-0.543035,0.082782,-1.735052,WDA
-0.445933,-0.614098,-0.684107,-0.637354,WDA
-0.542686,-0.543035,-0.300662,-0.066552,WDA
-0.324991,-0.329847,-0.410218,0.021264,WDA
-0.49431,-0.15219,-0.245884,-0.198275,WDA
-0.083107,-0.720692,-0.574551,-0.593447,WDA
-0.421744,-0.294315,-0.738884,0.196896,WDA
-0.276614,-0.365378,-0.464995,0.196896,WDA
-0.324991,-0.329847,-0.35544,-0.242183,WDA
-0.324991,-0.294315,-0.519773,-0.505631,WDA
-0.276614,-0.436441,-0.35544,0.10908,WDA
-0.300802,-0.365378,-0.519773,-0.242183,WDA
-0.276614,-0.15219,-0.464995,-0.198275,WDA
-0.49431,-0.223253,-0.026773,-0.417815,WDA
-0.421744,-0.507504,-0.35544,0.10908,WDA
-0.324991,-0.40091,-0.191106,-0.329999,WDA
-0.663628,-0.436441,-0.026773,-0.154368,WDA
-0.373368,-0.258784,-0.410218,-0.329999,WDA
-0.518498,-0.365378,-0.300662,-0.154368,WDA
-0.155672,-0.436441,0.411449,0.548159,WDA
-0.373368,-0.294315,-0.300662,-0.022644,WDA
-0.421744,-0.258784,-0.136329,0.152988,WDA
-0.300802,-0.614098,0.13756,-0.681262,WDA
-0.615252,-0.40091,-0.35544,-0.066552,WDA
-0.349179,-0.258784,-0.300662,0.021264,WDA
-0.542686,-0.329847,-0.35544,-0.154368,WDA
-0.566875,-0.223253,-0.464995,1.118962,WDA
-0.204049,-0.578567,-0.245884,0.240804,WDA
-0.373368,-0.365378,-0.35544,-0.286091,WDA
-0.276614,-0.543035,-0.026773,-0.461723,WDA
-0.49431,-0.40091,-0.464995,0.152988,WDA
0.062024,-0.64963,-0.519773,0.811606,WDA
-0.324991,-0.436441,-0.519773,-0.329999,WDA
-0.107295,-0.471973,-0.574551,-0.066552,WDA
-0.349179,-0.258784,-0.35544,-0.066552,WDA
-0.470121,0.025467,-0.684107,0.065172,WDA
-0.397556,-0.40091,-0.519773,-0.286091,WDA
-0.663628,-0.64963,-0.629329,-0.681262,WDA
-0.566875,-0.507504,-0.519773,0.021264,WDA
-0.276614,-0.329847,-0.245884,-0.198275,WDA
-0.445933,-0.365378,-0.245884,-0.769078,WDA
-0.349179,-0.543035,-0.300662,-0.856894,WDA
-0.373368,-0.294315,-0.35544,0.021264,WDA
-0.324991,-0.187721,-0.684107,-0.549539,WDA
-0.252426,-0.436441,-0.026773,0.065172,WDA
-0.373368,-0.507504,-0.300662,0.855514,WDA
-0.349179,-0.294315,-0.410218,0.196896,WDA
-0.63944,0.060999,-0.245884,0.548159,WDA
-0.349179,-0.081127,-0.957996,0.10908,WDA
-0.03473,-0.365378,-0.35544,0.987238,WDA
-0.373368,-0.329847,-0.245884,-0.022644,WDA
-0.397556,-0.15219,-0.684107,0.460343,WDA
-0.324991,-0.223253,-0.629329,0.152988,WDA
-0.470121,-0.365378,-0.136329,-0.154368,WDA
-0.421744,-0.045596,-0.35544,0.284711,WDA
-0.78457,-0.187721,-0.35544,-0.769078,WDA
-0.397556,-0.365378,-0.629329,-0.681262,WDA
-0.518498,-0.365378,-0.245884,-0.242183,WDA
-0.276614,-0.40091,0.521005,-0.11046,WDA
-0.518498,-0.223253,-0.191106,-0.198275,WDA
-0.276614,-0.329847,-0.136329,0.504251,WDA
-0.542686,-0.15219,-0.026773,-0.769078,WDA
-0.397556,-0.258784,0.082782,0.240804,WDA
-0.276614,-0.258784,-0.191106,-0.198275,WDA
-0.373368,-0.507504,-0.84844,-2.481486,WDA
-0.542686,-0.294315,-0.519773,-0.242183,WDA
-0.78457,-0.329847,0.192338,-0.198275,WDA
-0.445933,-0.116658,-0.519773,0.196896,WDA
-0.373368,-0.294315,-0.081551,0.021264,WDA
-0.615252,-0.294315,-0.191106,-0.242183,WDA
-0.276614,-0.187721,-0.245884,0.10908,WDA
-0.421744,-0.294315,-0.245884,0.152988,WDA
-0.107295,-0.578567,0.028005,-0.329999,WDA
-0.591063,-0.365378,-0.300662,0.10908,WDA
-0.518498,-0.223253,-0.081551,-0.593447,WDA
-0.542686,-0.578567,-0.574551,-0.286091,WDA
-0.397556,-0.471973,-0.300662,0.460343,WDA
-0.349179,-0.543035,0.082782,-0.373907,WDA
-0.03473,-0.436441,-0.191106,0.723791,WDA
-0.397556,-0.258784,0.082782,-0.198275,WDA
-0.349179,-0.507504,-0.081551,-0.373907,WDA
-0.324991,-0.365378,0.466227,-0.637354,WDA
-0.276614,-0.329847,-0.081551,-0.373907,WDA
-0.49431,-0.294315,-0.300662,0.196896,WDA
-0.736194,-0.578567,-0.300662,-0.329999,WDA
-0.324991,-0.116658,-0.574551,0.196896,WDA
-0.470121,-0.223253,-0.136329,0.152988,WDA
-0.324991,-0.365378,-0.136329,0.021264,WDA
-0.300802,-0.116658,-0.35544,0.065172,WDA
-0.276614,-0.223253,-0.245884,-0.11046,WDA
-0.131484,-0.223253,-0.35544,0.152988,WDA
-0.276614,-0.223253,-0.245884,-0.11046,WDA
-0.155672,-0.294315,0.082782,-0.637354,WDA
-0.421744,-0.223253,-0.026773,-0.022644,WDA
-0.542686,-0.081127,-0.191106,0.767698,WDA
-0.470121,-0.116658,-0.300662,0.372527,WDA
-0.542686,-0.365378,-0.081551,-1.032526,WDA
-0.421744,-0.116658,-0.464995,0.284711,WDA
-0.421744,-0.223253,-0.300662,0.284711,WDA
-0.131484,-0.614098,-0.191106,-0.286091,WDA
-0.566875,-0.15219,-0.410218,0.065172,WDA
-0.324991,-0.329847,-0.136329,-0.329999,WDA
-0.518498,-0.294315,-0.081551,0.152988,WDA
-0.445933,-0.223253,-0.136329,0.021264,WDA
-0.228237,-0.116658,-0.35544,0.065172,WDA
-0.228237,-0.294315,-0.245884,-0.461723,WDA
-0.518498,-0.294315,0.13756,-0.593447,WDA
-0.155672,-0.329847,-0.136329,-0.242183,WDA
-0.542686,-0.436441,-0.026773,-1.076433,WDA
-0.63944,-0.258784,-0.081551,0.021264,WDA
-0.49431,-0.258784,-0.136329,-0.154368,WDA
-0.155672,-0.258784,-0.245884,-0.022644,WDA
-0.155672,-0.223253,-0.245884,0.065172,WDA
-0.591063,-0.365378,0.192338,-0.242183,WDA
-0.470121,-0.294315,-0.300662,-0.022644,WDA
-0.373368,-0.40091,-0.026773,-0.022644,WDA
-0.324991,-0.294315,-0.629329,-0.549539,WDA
-0.49431,-0.116658,-0.35544,0.548159,WDA
-0.663628,-0.223253,0.082782,0.152988,WDA
-0.349179,-0.187721,-0.136329,-0.681262,WDA
-0.63944,0.09653,-0.026773,-0.022644,WDA
-0.324991,-0.329847,-0.136329,-0.066552,WDA
-0.349179,-0.187721,-0.136329,-0.022644,WDA
-0.591063,-0.116658,-0.136329,-0.198275,WDA
-0.49431,-0.187721,-0.136329,0.635975,WDA
-0.397556,-0.010064,-0.191106,-0.11046,WDA
-0.566875,-0.116658,-0.136329,-0.066552,WDA
-0.566875,-0.258784,-0.957996,-1.383789,WDA
-0.63944,-0.116658,-0.026773,-0.505631,WDA
-0.397556,-0.258784,0.13756,0.021264,WDA
-0.49431,-0.116658,0.082782,-0.286091,WDA
-0.421744,-0.258784,-0.245884,0.152988,WDA
-0.397556,-0.329847,-0.519773,0.021264,WDA
-0.663628,-0.15219,-0.574551,0.065172,WDA
-0.397556,-0.187721,0.028005,0.152988,WDA
-0.63944,-0.294315,-0.464995,0.152988,WDA
-0.373368,-0.258784,-0.684107,0.635975,WDA
-0.591063,-0.258784,-0.35544,-0.11046,WDA
-0.276614,-0.294315,0.082782,0.10908,WDA
-0.373368,-0.223253,-0.026773,-0.066552,WDA
-0.276614,-0.045596,-0.136329,-0.242183,WDA
-0.373368,-0.187721,0.466227,0.021264,WDA
0.013647,-0.258784,-0.136329,0.021264,WDA
-0.155672,-0.223253,0.082782,-1.032526,WDA
-0.518498,-0.365378,-0.245884,-0.11046,WDA
-0.49431,-0.010064,-0.410218,0.152988,WDA
-0.300802,-0.40091,-0.136329,-0.022644,WDA
-0.470121,-0.15219,0.247116,-0.461723,WDA
-0.252426,-0.15219,-0.245884,0.372527,WDA
-0.542686,-0.365378,0.028005,-0.022644,WDA
-0.373368,-0.116658,-0.081551,-0.198275,WDA
-0.445933,-0.223253,0.028005,0.152988,WDA
-0.373368,-0.329847,-0.245884,0.10908,WDA
-0.083107,-0.187721,0.082782,0.021264,WDA
-0.373368,-0.15219,0.13756,1.118962,WDA
-0.542686,-0.365378,-0.081551,-0.198275,WDA
-0.397556,-0.294315,-0.026773,-0.198275,WDA
-0.470121,-0.471973,-0.300662,0.021264,WDA
-0.228237,0.203124,0.028005,0.328619,WDA
-0.929701,0.132062,-0.026773,1.909304,WDA
-0.566875,-0.329847,-0.410218,-0.242183,WDA
-0.615252,-0.187721,-0.738884,-0.72517,WDA
-0.324991,-0.15219,-0.081551,0.10908,WDA
-0.49431,-0.045596,0.13756,-0.461723,WDA
-0.542686,-0.294315,-0.081551,0.152988,WDA
-0.518498,-0.187721,-0.136329,-0.198275,WDA
-0.300802,-0.010064,-0.300662,2.480107,WDA
-0.470121,-0.081127,-0.84844,0.460343,WDA
-0.78457,-0.15219,0.356671,-0.022644,WDA
-0.470121,0.025467,-0.245884,0.021264,WDA
-0.49431,-0.223253,0.082782,-0.066552,WDA
-0.058918,-0.081127,-0.081551,-0.066552,WDA
-0.300802,-0.258784,-0.026773,-0.066552,WDA
-0.566875,-0.010064,0.082782,-0.373907,WDA
-0.204049,-0.045596,-0.136329,0.10908,WDA
-0.591063,0.025467,0.247116,-0.681262,WDA
-0.49431,-0.578567,0.192338,-0.066552,WDA
-0.542686,-0.223253,-0.081551,-0.198275,WDA
0.110401,0.309719,-0.793662,-1.954592,WDA
-0.712005,-0.045596,-0.191106,0.504251,WDA
-0.905513,-0.436441,0.028005,-0.066552,WDA
-0.373368,-0.045596,-0.081551,-0.066552,WDA
-0.324991,-0.258784,0.13756,-0.505631,WDA
-0.276614,-0.045596,0.13756,0.372527,WDA
-0.324991,0.025467,0.247116,-1.076433,WDA
-0.17986,-0.187721,0.13756,0.240804,WDA
-0.300802,-0.294315,0.082782,0.065172,WDA
-0.445933,-0.258784,-0.136329,0.372527,WDA
-0.542686,-0.365378,-0.245884,0.065172,WDA
-0.010541,-0.223253,-0.026773,-0.461723,WDA
-0.17986,-0.258784,0.13756,0.065172,WDA
-0.228237,-0.294315,0.082782,0.152988,WDA
-0.300802,-0.223253,0.411449,0.021264,WDA
-0.615252,-0.40091,-0.191106,-0.154368,WDA
-0.252426,-0.223253,-0.081551,0.372527,WDA
-0.324991,-0.187721,0.13756,-0.022644,WDA
-0.300802,-0.187721,-0.35544,0.460343,WDA
-0.49431,-0.223253,-0.191106,0.065172,WDA
-0.470121,-0.045596,-0.081551,-1.164249,WDA
-0.324991,-0.15219,0.301894,-0.066552,WDA
-0.300802,-0.187721,-0.519773,-1.515512,WDA
-0.276614,0.09653,-0.081551,-0.022644,WDA
-0.373368,-0.258784,-0.026773,0.987238,WDA
-0.324991,-0.187721,-0.245884,-0.066552,WDA
-0.49431,-0.045596,-0.026773,-0.242183,WDA
-0.663628,-0.116658,-0.136329,-0.022644,WDA
-0.470121,-0.258784,0.028005,-0.242183,WDA
-0.397556,0.238656,-0.793662,0.460343,WDA
-0.591063,-0.223253,-0.081551,0.635975,WDA
-0.832947,-0.010064,0.082782,0.372527,WDA
-0.63944,0.025467,-0.081551,-0.329999,WDA
-0.421744,-0.258784,-0.574551,-0.066552,WDA
-0.373368,-0.187721,-0.081551,0.10908,WDA
-0.276614,-0.15219,0.028005,0.284711,WDA
-0.300802,-0.010064,-0.026773,0.196896,WDA
-0.63944,-0.365378,-0.081551,0.855514,WDA
-0.349179,0.025467,-0.136329,0.372527,WDA
-0.542686,-0.116658,-0.081551,0.10908,WDA
-0.324991,0.025467,0.247116,0.065172,WDA
-0.324991,-0.258784,-0.081551,-0.286091,WDA
-0.445933,-0.045596,-0.081551,2.61183,WDA
0.086212,-0.187721,-0.300662,4.895041,WDA
-0.687817,-0.010064,0.247116,3.533896,WDA
-0.373368,-0.116658,0.082782,0.152988,WDA
-0.63944,0.274187,0.411449,0.372527,WDA
-0.397556,-0.081127,-0.245884,0.196896,WDA
-0.470121,0.132062,0.247116,-0.11046,WDA
-0.591063,-0.187721,-0.136329,0.372527,WDA
-0.49431,0.060999,0.13756,0.284711,WDA
-0.49431,-0.187721,-0.081551,0.196896,WDA
-0.204049,-0.010064,-0.410218,2.348383,WDA
-0.373368,-0.081127,0.192338,-0.72517,WDA
-0.905513,-0.187721,-0.629329,0.548159,WDA
-0.397556,-0.081127,0.082782,0.240804,WDA
-0.397556,-0.081127,0.13756,0.152988,WDA
-0.397556,-0.010064,0.356671,-0.329999,WDA
-0.324991,-0.010064,-0.081551,0.504251,WDA
-0.204049,-0.081127,0.028005,0.065172,WDA
-0.083107,-0.187721,-0.026773,0.152988,WDA
-0.204049,-0.223253,-0.191106,-0.066552,WDA
-0.49431,-0.081127,0.028005,0.592067,WDA
-0.252426,-0.010064,0.082782,1.16287,WDA
-0.445933,0.025467,0.082782,-0.72517,WDA
-0.228237,-0.258784,0.685338,-0.417815,WDA
-0.349179,-0.294315,0.13756,-0.549539,WDA
-0.083107,0.025467,0.521005,1.470225,WDA
-0.591063,0.09653,0.13756,0.152988,WDA
-0.228237,-0.045596,0.301894,0.10908,WDA
-0.615252,-0.045596,0.028005,-0.198275,WDA
-0.470121,-0.081127,0.082782,0.811606,WDA
-0.324991,0.025467,0.575783,0.504251,WDA
-0.542686,0.309719,0.13756,0.460343,WDA
-0.445933,-0.329847,0.849672,-1.383789,WDA
-0.276614,-0.187721,-0.245884,0.284711,WDA
-0.542686,0.060999,-0.081551,0.10908,WDA
-0.300802,0.132062,0.082782,-0.769078,WDA
-0.324991,-0.045596,0.192338,0.504251,WDA
-0.397556,-0.294315,0.685338,-1.164249,WDA
-0.518498,-0.116658,0.082782,0.460343,WDA
-0.010541,-0.15219,-0.026773,-0.373907,WDA
-0.49431,0.167593,-0.026773,0.416435,WDA
-0.324991,0.060999,0.192338,0.10908,WDA
-0.397556,-0.294315,0.247116,0.240804,WDA
-0.518498,0.025467,0.082782,0.548159,WDA
-0.687817,0.274187,0.192338,0.240804,WDA
-0.252426,0.060999,-0.191106,0.548159,WDA
-0.445933,-0.010064,0.247116,0.460343,WDA
-0.252426,-0.15219,0.082782,0.328619,WDA
-0.49431,0.34525,-0.026773,-0.11046,WDA
-0.591063,-0.507504,0.192338,0.548159,WDA
-0.324991,0.132062,0.082782,0.065172,WDA
-0.591063,-0.045596,0.028005,-0.286091,WDA
-0.736194,-0.116658,0.192338,0.416435,WDA
-0.058918,0.132062,0.301894,-0.11046,WDA
-0.49431,0.060999,-0.081551,0.240804,WDA
-0.107295,0.025467,-0.026773,-1.032526,WDA
-0.445933,0.025467,0.192338,0.152988,WDA
-0.421744,0.203124,-0.081551,0.152988,WDA
-0.276614,0.203124,0.028005,0.10908,WDA
-0.083107,0.132062,-0.245884,0.767698,WDA
-0.107295,-0.081127,0.082782,0.94333,WDA
-0.615252,0.203124,-0.081551,-1.032526,WDA
-0.63944,0.238656,0.356671,-0.417815,WDA
-0.276614,-0.081127,0.028005,0.065172,WDA
-0.445933,0.167593,0.301894,0.10908,WDA
-0.470121,-0.15219,0.63056,-0.242183,WDA
-0.252426,-0.15219,0.301894,-0.022644,WDA
-0.300802,0.025467,0.192338,0.284711,WDA
-0.470121,0.060999,0.63056,0.328619,WDA
-0.542686,0.09653,-0.081551,0.10908,WDA
-0.300802,-0.045596,0.192338,0.548159,WDA
-0.228237,-0.045596,-0.191106,1.953212,WDA
-0.808759,-0.081127,0.411449,0.284711,WDA
-0.204049,-0.187721,-0.026773,0.723791,WDA
-0.397556,-0.40091,0.082782,0.372527,WDA
-0.615252,0.132062,-0.026773,0.196896,WDA
-0.010541,-0.223253,0.13756,0.592067,WDA
-0.518498,-0.116658,0.356671,-0.286091,WDA
-0.591063,0.09653,0.028005,0.10908,WDA
-0.155672,0.132062,0.082782,0.679883,WDA
-0.17986,-0.258784,0.192338,1.075054,WDA
